CV_number;CV_text_brut
CV_185;" 

 

 

 

 

Réseaux Sociaux

fb.me/sitevraimentsuper.fr
@sitevraimentsuper.fr
@sitevraimentsuper.fr

1 Jules André
C] LC] Don

Profil

Je suis un consultant en marketing de détail à la recherche d'un poste à temps plein dans le domaine du
commerce de détail et du marketing, où je pourrai appliquer mes connaissances et mes compétences en
vue d'une amélioration continue. Je dispose d'une grande expérience dans la gestion de la vente au
détail et des études de marché, et j'élabore des stratégies qui assurent le succès des produits.

Expérience Professionnelle

Spécialiste Marketing
Grandes Idées Inc. janvier
2013 - décembre 2014

Gestionnaire de la Marque
Média Interactif février 2011 -
décembre 2012

Stagiaire en Produit
Entreprise multimédia de
Condorcet avril 2010 - août 2011

Compétences

Conseil en gestion de la
distribution

Contrôle budgétaire
Merchandising visuel
Gestion des comptes
Développement de la marque
Études de marché

Compétences

Leadership
Communication
Blogging

Planification stratégique
Présentations visuelles
Prise de parole en public

+_ Élaboration d'une stratégie de médias sociaux visant à accroître le nombre d'abonnés
+ Réalisation d'une campagne virale pour l'un des nouveaux produits de l'entreprise
+_ Étude de marché pour une nouvelle gamme de produits innovants

Mise en œuvre et amélioration du système de communication interne entre les comptes
Création de nouveaux supports de marque pour une société de marques de distributeur

+ A mené des projets de merchandising visuel créatifs pour 10 succursales de vente au détail
+ A dirigé un événement de lancement réussi pour l'un des nouveaux produits de l'entreprise
+ _Asuivi les dépenses et les transactions quotidiennes

Éducation
2009 - 2013 Licence ès lettres, major en communication et marketing
Université de Condorcet Moyenne Générale : 14/20
Mai - août 2010 Certificat en gestion du détail
Université de Condorcet
Courte Formation
Références Afiliations
Amélie Dufour Association marketing française
Professeur Université de Condorcet Membre de 2010 - à présent

sitevraimentsuper.fr

Yasmine Ali Club d'affaires des Archers
Formatrice, Médias Domarin, Responsable marketing 2009 - 2010
bonjour@sitevraimentsuper.fr
"
CV_186;"Romain Stévenin

GRAPHISTE

 

PROFIL PROFESSIONNEL

Je suis un graphiste de 29 ans dont les œuvres ont été présentées
dans des campagnes de marketing locales et internationales. Mon
travail se concentre principalement sur la mode.

RÉALISATIONS ET PRIX

- Meilleur design graphique (2020)
Artiste graphique le plus prometteur (2019)
- Employé de l'année (2018)

- Plaidoyer artistique de l'année (2017)

- Meilleur artiste (2016)

COORDONNÉES

Téléphone : 01 23 45 67 89 Mobile : 01 23 45 67 89
E-mail : helloereallygreatsite.fr

Site : www.supersite.fr

12 rue Claudel , 75016 Paris

LANGUES PARLÉES

Européennes : français, anglais, allemand,
grec, slave

Asiatiques : coréen, notions de vietnamien,
mandarin

EXPÉRIENCE PROFESSIONNELLE
Designer graphique expérimentée

Croquis en Folie | Juillet 2019 - Présent

- Propose des conceptions graphiques uniques pour les clients
- Remue-méninges d'idées innovantes pour le site Web officiel de l'entreprise
- Travaille étroitement avec l'équipe de marketing

Concepteur graphique

Cercle du dessin de Condorcet | 2018 - 2019

- Conception de plus de 50 projets pour des clients
- Collaboration étroite avec l'équipe de croquis et de rédaction
- Animation d'ateliers de conception pour les lycéens

FORMATION PROFESSIONNELLE

Université de Condorcet

Licence en Arts | Représentante des étudiants

- Artiste la plus prometteuse

- Présidente du cercle d'art d'UC

- Membre de la chorale de l'université

- Artiste de l'exposition de groupe des Beaux Arts
- Bourse au mérite

Lycée Condorcet

Artiste de promotion de la classe de l'année

- Président, Club d'art et de Design BHS

- Président, Le cercle des écrivains

- Membre, chorale de l'école BHS

- Membre, Le club comique de l'école Condorcet
"
CV_187;"AURÉLIE
ANDRÉ

GESTIONNAIRE DE
RÉSEAUX SOCIAUX

Je suis une gestionnaire de
réseaux sociaux expérimentée qui
cherche un poste à plein temps
dans le domaine des réseaux
sociaux et de la communication
marketing, où je peux mettre en
pratique mes connaissances en
vue de m'améliorer.

01 23 45 89 30
bonjour@aurelieandre.fr
www.aurelieandre.fr

2020

2014

2013

EXPÉRIENCE PROFESSIONNELLE

GESTIONNAIRE DE RÉSEAUX SOCIAUX

COORDONNATRICE DE RÉSEAUX SOCIAUX

STAGIAIRE EN MARKETING DE RÉSEAUX SOCIAUX

FORMATION

LICENCE INFORMATION ET COMMUNICATION
Université Pierre et Marie Curie | 2009 - 2013

BTS MARKETING

UFR LACC

QUALIFICATIONS

SEO et Google Analytics Écriture de contenu
Stratégie de réseaux sociaux Gestion de projet
Développement de sites web Graphisme
Marketing numérique Bloging

Création de mise en page Recherche
"
CV_188;"CORENTIN VILLENEUVE

Bo

 

Je suis un lycéen ambitieux et motivé espérant
obtenir une bourse d'études complète qui me
permettrait de poursuivre une formation
universitaire. Je veux étudier le journalisme

- Prix du jeune photographe (2019)

- Prix de l'innovation en photographie (2019)
- Membre de l'équipe éditoriale (2018)

- Prix du rédacteur de l'année (2017)

Téléphone : O1 23 45 67 89

Mobile : 06 23 45 56 89

E-mail : cvesitevraimentsuper.fr
sitevraimentsuper.fr

Site : www.sitevraimentsuper.fr
Adresse : 12 rue Desaix, 75110 Paris

- Édition de photo

- Création de film

- Courts Documentaires

- Cinéma indépendant

- Appareils anciens

- Photojournalisme

- Écriture journalistique

- Journalisme d'investigation

Photographe en chef
L'hebdomadaire de Beaulieu | 2018 - 2020
- Photographe pour le journal du lycée

- Choix et édition des images du journal

- Formations de jeunes photographes

Photographe junior

Journal de Condorcet | 2017 - 2018

- Photographies pour le bulletin quotidien de l'école
- Rédaction de légendes et d'articles courts pour le journal
- Organisation régulière d'ateliers de photographie

Lycée Condorcet

Promo 2020 | Étudiant régulier et assidu

- Président du club de photographie
- Membre du club des écrivains

- Membre de la société des artistes
- Membre de la chorale du lycée

- Membre du club de danse

École primaire Ronsard

Promo 2016 | Photographe en chef

- Membre du personnel, Le Journal du lycée
- Président du club de photo

- Membre de la société des Beaux-arts

- Membre de la Rédaction du Journal Parak
- Membre de la chorale du lycée
"
CV_189;"ALFRED TANGUY

Lycéen

Description

Je suis un étudiant travailleur qui cherche un poste de
débutant dans l'industrie alimentaire. J'ai de l'expérience
en direction d'équipe et une passion pour la nourriture.

Qualités personnelles

Enthousiaste avec un esprit d'équipe exceptionnel.
Travailleur assidu et respectueux.Désireux d'apprendre de
nouvelles compétences et de nouveaux concepts. Orienté
vers des objectifs à long terme.

Coordonnées

12 rue Desaix, 75000 Paris
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr

Numéro de portable : 06 12 3456 78
Numéro de téléphone : 01 23 45 67 89

Récompenses

- Prix de dirigeant, 15e séminaire annuel de
Condorcet (2015)

- Employé du mois, restaurant à burgers Frites et
Cie (septembre 2017)

Expérience professionnelle

SERVEUR ET RECEPTIONNISTE
Steak à gogo Grill et bar | 2018 à 2019

- Prise de commandes et service de la nourriture aux clients
- Vérification de la qualité de la nourriture avant de la servir aux clients
- Accueil des clients dans l'établissement et vers leur table

ASSISTANT CAISSIER
Restaurant à burgers Frites et Cie | 2016-2017

- Réception des paiements en espèces, cartes de crédit et cartes-cadeaux des clients
- Vérification des contenus de nombreux tiroirs-caisses avant et après la prise de
travail.

Formation
LYCÉE PAUL CLAUDEL
Obtention du baccalauréat en 2020

- Organisation d'événements dans le cadre du conseil des déléguées
- Reconnu comme le meilleur dirigeant du lycée Georges Sand en
2018

LYCÉE GEORGES SAND

Excellent élève en première économique, 2019

- Membre actif du club de dirigeants du lycée George Sand
- Aide à l'organisation de la 18e marche alimentaire de la
communauté de Condorcet

- Reconnu pour une participation parfaite

 
"
CV_190;"JONATHAN POULAIN

GRAPHISTE

Tin ESS —…

 

PRÉSENTATION DE JONATHAN

Avec un style unique et un oeil pour les détails,
Jonathan fait beaucoup de branding et de

typographie pour les clients de diverses industries.

COMPÉTENCES ET SAVOIR-FAIRE

- Peinture numérique

- Illustrations vectorielles
- Typographie

- Aquarelle

- Gouache

- Acrylique

- Aérographie / Graffiti

- Conception de logo

- Branding d'entreprise

CONTACTEZ-MOI

Téléphone : 01 23 45 67 89

Bureau : 12, rue Desaix, 75100 Paris
E-mail : bonjour@sitevraimentsuper.fr
Portfolio : www.sitevraimentsuper.fr

INTÉRÊTS ET LOISIRS

- Conception de logo moderne et contemporain
- Art de la Renaissance

- Peinture photoréalistique

- Le branding et le design du 20e siècle

- L'histoire du marketing et de la publicité

 

EXPÉRIENCE PROFESSIONNELLE

GRAPHISTE SENIOR

Édition Magniolas

Novembre 2020 - aujourd'hui

- Conception de couvertures et mises en page pour des
publications spécifiques à l'industrie

- Création d'art pour d'autres supports imprimés , tels que des
affiches utilisées pour le marketing

GRAPHISTE JUNIOR

L'agence Valois février 2017
Septembre 2020

- Conception de logos, polices de caractères, et autres média de branding pour les
clients

- Création d'images et de graphiques pour des campagnes publicitaires

- Aide sur des projets importants

FORMATION UNIVERSITAIRE

UNIVERSITÉ DE CONDORCET

BTS enillustration
Diplômé en mai 2016

- Fait partie des 10 meilleurs étudiants de la promotion
- Soutenance de thèse : Les logos dans la tradition

- Option entreprises et marketing

- Membre, de la Société de design en marketing

UNIVERSITÉ DE CONDORCET

Programme d'échange
Été 2015
- À voyagé dans toute l'Europe pour étudier dans des galeries d'art et des musées

- Classes spécialisées dans les supports traditionnels
- Stage à la galerie d'art Louis Vallon
"
CV_191;" 

 

Parcours

Je suis actuellement lycéenne en terminale et suis très
intéressée par les différentes formes d'art, telles que la
photographie, la peinture traditionnelle, et l'illustration.

Comment me contacter

Mobile : 06-23-45-67-89

Adresse : 12, rue Blaise Pascal 33000 Bordeaux
Courriel : bonjour @supersite.fr

Site web : www.supersite.fr

Ce que je vous offre

Compétences en leadership
mûres et raffinées

Mes réalisations

- Meilleure actrice de théâtre (2020)
- Artiste de l'année (2019)
- Actrice la plus prometteuse (2019)

BRIGITTE
SERILLON

Lycéenne

Mon expérience

SECRÉTAIRE DU CONSEIL
Conseil de la organisme étudiant | 2019 à présent

Préparé les minutes de toutes les réunions de conseil officielles pour la
diffusion. Maintenue des canaux de communication entre le conseil et le
corps d'étudiant

PRÉSIDENT ET FONDATEUR
Conservatoire de Nantes | | 2019 à présent

A supervisé toutes les activités officielles du club, telles que des ateliers et des expositions
A orienté tous les membres du club pour la délégation des tâches trimestrielles et des objectifs:

Ma formation universitaire

LYCÉE CONDORCET
Inscrite | Diplôme en mai 2020

A participé activement à la bureau des étudiants de Condorcet en tant que
leader et étudiante.
A constamment maintenu des notes au-dessus de 18/20.

ACADÉMIE DE CONDORCET
Les 10 meilleurs de la liste des prix | | Classe de 2016

Excellente dans diverses poursuites créatives dans la salle de classe
comme art, musique et écriture. Contribution aux publications officielles de
l'Académie de Condorcet

 
"
CV_192;"Je suis un concepteur graphique et illustrateur de
26 ans spécialisé dans la valorisation de la marque,
la typographie et la conception de mise en page.

ÉES

22, rue des Peupliers
03200 Vichy
04 23 45 45 89 sitevraimentsuper.fr

Growth Marketing

UI/UX 15%
23%
Typography
23%
Print Design
31% Video Production

8%

 

 

Illustrator .0e
Photoshop .0.e
Premier Pro ee
CorelDRAW .e
Microsoft Office eee

INSTITUT SUPÉRIEUR DES ARTS APPLIQUÉS DE NANTES, 2015

Arts visuels, stage d'été

ÉCOLE DE DESIGN DE RENNES : 2014

Licence en Design graphique et
Communication visuelle

LYCÉE DESCARTES: 2009
Formation secondaire

BR

STUDIO GRAFIK DE NANTES : 2015-PRÉSENT
Graphiste

STUDIO MÉDIA ET CIE + 2014

Graphiste et gestionnaire des réseaux
sociaux
"
CV_193;"PROFIL

à R | N C 0 | AN NT TAN TRS EN ST LE Le] NT Re) T NEA n ITS (TT)

de travail et d'un excellent dossier en matière de service à la clientèle et
de satisfaction. Adepte du travail multitâche, capable de mener à bien

R ( 1] A I N des projets simultanés de création et de réparation de pages Web avec
CCR AE CR UE TAC RC) CICR

DESIGNER WEB

EXPÉRIENCE

> PRODUCTEUR DE RÉSEAUX SOCIAUX
COORDONNÉES SOCIÉTÉ DE COMMUNICATION NOUVEAUX RÉSEAUX | FÉVRIER 2013 - DÉCEMBRE 2014

+ Gestion des comptes de réseaux sociaux et création de réseaux sociaux

[L) +33 1 23 45 67 89 pour des publications quotidiennes
+ Augmentation du nombre d'abonnées et des mentions j'aime de 200 %

© BONJOUR@SITEVRAIMENTSUPER.FR

CORTE STAGIAIRE EN COMMUNICATION
COMPAGNIE MÉDIAS INTERACTIFS | AVRIL 2012 - JANVIER 2013
(o] AU SUTEVRAIMIENTSUPER FR + Développe une stratégie de réseaux sociaux pour

augmenter le nombre d'abonnés du site web de la société
+ Supervise une campagne virale pour l'un des nouveaux
produits de la société

COMPÉTENCES

OCT CN CE) .000e

OCT PPS TT TL

0 PERCIG RÉEL, MOOOO MANIERE TT EL ETAT

OR LTOTUT TS UNIVERSITÉ DE PARIS | 2013 - 2015 MGP : 16/20

+ Rédaction

TRE TA TENTE TT ANR ET NT] EAN ENT) PV Tel]
UNIVERSITÉ DE CONDORCET | 2009 - 2013 MGP : 17/20

RÉCOMPENSES

TARA ER ETC:
UNIL) e0)\ bel ARE NAT IDE

1ÈRE PLACE AU CONCOURS DE CONCEPTION DE SITES WEB
DOMARIN | JUIN 2014

 
"
CV_194;"LEE I

 

Comment Me Joindre

Fixe :
0112131415

Portable :
0112131415

 

Linkedin
@sitevraimentsuper

Adresse :
3, rue de la Paix Paris

Profil personnel

Développeur de logiciel
avec des compétences
solides en résolution de
problèmes et une
expérience reconnue dans
la création et la conception
de logiciel dans un
environnement d'essai.

Formation professionnelle

Université de Condorcet

Maîtrise en Science de
l'Informatique

e Inscrit depuis sept. 2020

+ Cours de spécialisation en
science des données pour
améliorer les compétences

e Cours optionnels en
cybersécurité

Université de Condorcet

Licence en Sciences de
l'Informatique

+ _ Septembre 2012 à juin 2016

+ Président, fondateur du
conseil étudiant

+ _ Champion du club de codage
de l'Université de Condorcet

+ Hackathon de Condorcet
2015

Résumé de carrière

Ingénieur Logiciel

Laboratoire de Condorcet

de mai 2020 à présent

+ Conçoit et créé des solutions logicielles
pour résoudre les problèmes pour
divers clients

+ Vérifie la faisabilité des prototypes
logiciels

+ Modifie le codage pour corriger les
erreurs

Développeur de Logiciel

Solutions ZimCore
Août 2016 à avril 2020

+ Solutions logicielles développées et
mises en œuvre en fonction des
exigences du client

Logiciel testé et affiné avant le
déploiement

*_ Mise à disposition de correctifs de
produit ad hoc

Compétences Professionnelles

Langages de codage :

C#, ASP.NET JavaScript,
HTML/CSS, Python

Cadres / Systèmes :

MVC, AngularJS, bootstrap,
Visual Studio, Team Foundation
Server

 

Julie Marnier
Développeuse de logiciel
Domarin : 01 23 45 67 89

Catherine Michelin

Gestionnaire de logiciels
Laboratoire Mathis : 01 23 45 67 89

Références Personnelles
"
CV_195;"LEE I

 

Comment Me Joindre

Fixe :
0112131415

Portable :
0112131415

 

Linkedin
@sitevraimentsuper

Adresse :
3, rue de la Paix Paris

Profil personnel

Développeur de logiciel
avec des compétences
solides en résolution de
problèmes et une
expérience reconnue dans
la création et la conception
de logiciel dans un
environnement d'essai.

Formation professionnelle

Université de Condorcet

Maîtrise en Science de
l'Informatique

e Inscrit depuis sept. 2020

+ Cours de spécialisation en
science des données pour
améliorer les compétences

e Cours optionnels en
cybersécurité

Université de Condorcet

Licence en Sciences de
l'Informatique

+ _ Septembre 2012 à juin 2016

+ Président, fondateur du
conseil étudiant

+ _ Champion du club de codage
de l'Université de Condorcet

+ Hackathon de Condorcet
2015

Résumé de carrière

Ingénieur Logiciel

Laboratoire de Condorcet

de mai 2020 à présent

+ Conçoit et créé des solutions logicielles
pour résoudre les problèmes pour
divers clients

+ Vérifie la faisabilité des prototypes
logiciels

+ Modifie le codage pour corriger les
erreurs

Développeur de Logiciel

Solutions ZimCore
Août 2016 à avril 2020

+ Solutions logicielles développées et
mises en œuvre en fonction des
exigences du client

Logiciel testé et affiné avant le
déploiement

*_ Mise à disposition de correctifs de
produit ad hoc

Compétences Professionnelles

Langages de codage :

C#, ASP.NET JavaScript,
HTML/CSS, Python

Cadres / Systèmes :

MVC, AngularJS, bootstrap,
Visual Studio, Team Foundation
Server

 

Julie Marnier
Développeuse de logiciel
Domarin : 01 23 45 67 89

Catherine Michelin

Gestionnaire de logiciels
Laboratoire Mathis : 01 23 45 67 89

Références Personnelles
"
